,holidays,date,sku_id,sales_price,year,month,day,day_of_year,day_of_week,is_weekend,category_1,category_2,category_3,growing_sum_sales_price,sales_quantity
1492,0,2020-11-02,718573,167.70000000000002,2020,11,2,307,0,False,1,0,0,335.40000000000003,1.894261900369201
1493,0,2020-11-02,671483,544.7,2020,11,2,307,0,False,1,0,0,1089.4,1.2766583837965557
1494,0,2020-11-02,671482,414.7,2020,11,2,307,0,False,1,0,0,829.4,1.2965500352204993
1495,0,2020-11-02,668892,544.7,2020,11,2,307,0,False,1,0,0,1089.4,1.2766583837965557
1496,0,2020-11-02,719499,531.7,2020,11,2,307,0,False,1,0,0,1063.4,1.3081441011991148
1497,0,2020-11-02,24128,213.2,2020,11,2,307,0,False,1,0,0,426.4,1.6585586864863768
1498,0,2020-11-02,21449,908.7,2020,11,2,307,0,False,1,0,0,1817.4,1.3874127868337929
1499,0,2020-11-02,814913,375.7,2020,11,2,307,0,False,1,0,0,751.4,1.3709919735472607
1500,0,2020-11-02,718469,349.7,2020,11,2,307,0,False,1,0,0,699.4,1.4943071329581963
1501,0,2020-11-02,678364,310.7,2020,11,2,307,0,False,1,0,0,621.4,1.4894071600638166
1502,0,2020-11-02,687911,67.60000000000001,2020,11,2,307,0,False,0,1,0,133.9,2.242867103716962
1503,0,2020-11-02,10026,1038.7,2020,11,2,307,0,False,1,0,0,2077.4,1.345794652344124
1504,0,2020-11-02,17771,343.2,2020,11,2,307,0,False,1,0,0,686.4,1.5138214608138356
1505,0,2020-11-02,824706,78.0,2020,11,2,307,0,False,0,1,0,156.0,2.207316777844526
1506,0,2020-11-02,687871,1428.7,2020,11,2,307,0,False,1,0,0,2857.4,1.3824511575523966
1507,0,2020-11-02,840712,61.022,2020,11,2,307,0,False,1,0,0,122.044,1.9690857584704804
1508,0,2020-11-02,816508,778.7,2020,11,2,307,0,False,1,0,0,1557.4,1.3093798035079527
1509,0,2020-11-02,783816,56.55,2020,11,2,307,0,False,0,1,0,113.1,2.2255525502022495
1510,0,2020-11-02,687798,61.75,2020,11,2,307,0,False,0,1,0,123.5,2.261102876074686
1511,0,2020-11-02,840711,61.022,2020,11,2,307,0,False,1,0,0,122.044,1.9690857584704804
1512,0,2020-11-02,18098,81.9,2020,11,2,307,0,False,0,1,0,163.8,2.3271372620165462
1513,0,2020-11-02,687243,206.7,2020,11,2,307,0,False,1,0,0,413.4,1.7525354054039277
1514,0,2020-11-02,718382,479.7,2020,11,2,307,0,False,1,0,0,959.4,1.3174662900191698
1515,0,2020-11-02,619585,180.7,2020,11,2,307,0,False,1,0,0,361.4,1.4972277695697302
1516,0,2020-11-02,687242,206.7,2020,11,2,307,0,False,1,0,0,413.4,1.7478340687289071
1517,0,2020-11-02,681199,83.2,2020,11,2,307,0,False,0,1,0,166.4,2.3220314446820947
1518,0,2020-11-02,718408,856.7,2020,11,2,307,0,False,1,0,0,1713.4,1.3219915087394518
1519,0,2020-11-02,19076,798.2,2020,11,2,307,0,False,1,0,0,1596.4,1.3084324234956373
1520,0,2020-11-02,680520,427.7,2020,11,2,307,0,False,1,0,0,855.4,1.2949295203783058
1521,0,2020-11-02,824500,55.822,2020,11,2,307,0,False,0,1,0,111.644,2.2255525502022495
1522,0,2020-11-02,680322,76.05,2020,11,2,307,0,False,0,1,0,152.1,2.3294689864322615
1523,0,2020-11-02,10024,1948.7,2020,11,2,307,0,False,1,0,0,3897.4,1.4227535584536408
1524,0,2020-11-02,783866,68.9,2020,11,2,307,0,False,0,1,0,137.8,2.207316777844526
1525,0,2020-11-02,680321,76.7,2020,11,2,307,0,False,0,1,0,153.4,2.3294689864322615
1526,0,2020-11-02,21442,752.7,2020,11,2,307,0,False,1,0,0,1505.4,1.3030079122245204
1527,0,2020-11-02,718468,349.7,2020,11,2,307,0,False,1,0,0,699.4,1.4943071329581963
1528,0,2020-11-02,680320,75.4,2020,11,2,307,0,False,0,1,0,150.8,2.3294689864322615
1529,0,2020-11-02,680319,75.4,2020,11,2,307,0,False,0,1,0,150.8,2.3294689864322615
1530,0,2020-11-02,683679,167.70000000000002,2020,11,2,307,0,False,1,0,0,335.40000000000003,1.9182993035875358
1531,0,2020-11-02,619584,161.20000000000002,2020,11,2,307,0,False,1,0,0,322.40000000000003,1.6268965356239269
1532,0,2020-11-02,826421,284.7,2020,11,2,307,0,False,1,0,0,569.4,1.532780129170493
1533,0,2020-11-02,50663,1493.7,2020,11,2,307,0,False,1,0,0,2987.4,1.3908607035118208
1534,0,2020-11-02,609713,778.7,2020,11,2,307,0,False,1,0,0,1557.4,1.2760300084354907
1535,0,2020-11-02,589894,65.0,2020,11,2,307,0,False,0,1,0,130.0,1.840408829805638
1536,0,2020-11-02,58116,798.2,2020,11,2,307,0,False,1,0,0,1596.4,1.2894683409406926
1537,0,2020-11-02,826433,291.2,2020,11,2,307,0,False,1,0,0,582.4,1.5421485699501027
1538,0,2020-11-02,47726,310.7,2020,11,2,307,0,False,1,0,0,621.4,1.4212123201527203
1539,0,2020-11-02,736506,648.7,2020,11,2,307,0,False,1,0,0,1297.4,1.3040930330502583
1540,0,2020-11-02,593428,674.7,2020,11,2,307,0,False,1,0,0,1349.4,1.2736274223137047
1541,0,2020-11-02,737897,70.772,2020,11,2,307,0,False,0,1,0,141.544,2.207316777844526
1542,0,2020-11-02,598066,492.7,2020,11,2,307,0,False,1,0,0,985.4,1.2846578333550618
1543,0,2020-11-02,589893,65.0,2020,11,2,307,0,False,0,1,0,128.7,1.840408829805638
1544,0,2020-11-02,610896,557.7,2020,11,2,307,0,False,1,0,0,1115.4,1.2744744363479186
1545,0,2020-11-02,812669,778.7,2020,11,2,307,0,False,1,0,0,1557.4,1.3093798035079527
1546,0,2020-11-02,374174,531.7,2020,11,2,307,0,False,1,0,0,1063.4,1.2765927646418067
1547,0,2020-11-02,49019,375.7,2020,11,2,307,0,False,1,0,0,751.4,1.311525091300796
1548,0,2020-11-02,605573,62.322,2020,11,2,307,0,False,0,1,0,124.644,1.900984746409022
1549,0,2020-11-02,734218,518.7,2020,11,2,307,0,False,1,0,0,1037.4,1.310134780995761
1550,0,2020-11-02,597015,232.7,2020,11,2,307,0,False,1,0,0,465.4,1.4813182416232877
1551,0,2020-11-02,50227,1038.7,2020,11,2,307,0,False,1,0,0,2077.4,1.33752283465387
1552,0,2020-11-02,8124,583.7,2020,11,2,307,0,False,1,0,0,1167.4,1.2992777140454081
1553,0,2020-11-02,591592,908.7,2020,11,2,307,0,False,1,0,0,1817.4,1.3778199391308468
1554,0,2020-11-02,781455,466.7,2020,11,2,307,0,False,1,0,0,933.4,1.3264452715318058
1555,0,2020-11-02,619579,323.7,2020,11,2,307,0,False,1,0,0,647.4,1.506668902135888
1556,0,2020-11-02,790007,362.7,2020,11,2,307,0,False,1,0,0,725.4,1.4393338833163987
1557,0,2020-11-02,596156,129.987,2020,11,2,307,0,False,1,0,0,259.974,1.5299929507637253
1558,0,2020-11-02,598393,180.7,2020,11,2,307,0,False,1,0,0,361.4,1.5086087177785665
1559,0,2020-11-02,605407,518.7,2020,11,2,307,0,False,1,0,0,1037.4,1.276784985923299
1560,0,2020-11-02,734217,427.7,2020,11,2,307,0,False,1,0,0,855.4,1.3204069517170234
1561,0,2020-11-02,738364,59.8,2020,11,2,307,0,False,0,1,0,119.6,2.2255525502022495
1562,0,2020-11-02,55560,258.7,2020,11,2,307,0,False,1,0,0,517.4,1.4229294068364613
1563,0,2020-11-02,596152,50.687000000000005,2020,11,2,307,0,False,1,0,0,101.37400000000001,1.901207345043305
1564,0,2020-11-02,590067,310.7,2020,11,2,307,0,False,1,0,0,621.4,1.4425674007353135
1565,0,2020-11-02,840709,61.022,2020,11,2,307,0,False,1,0,0,122.044,1.9690857584704804
1566,0,2020-11-02,609715,453.7,2020,11,2,307,0,False,1,0,0,907.4,1.2854870258922995
1567,0,2020-11-02,605403,648.7,2020,11,2,307,0,False,1,0,0,1297.4,1.270743237977796
1568,0,2020-11-02,593432,323.7,2020,11,2,307,0,False,1,0,0,647.4,1.4819795128413107
1569,0,2020-11-02,739147,336.7,2020,11,2,307,0,False,1,0,0,673.4,1.536628719881177
1570,0,2020-11-02,605404,720.2,2020,11,2,307,0,False,1,0,0,1440.4,1.2730716647042641
1571,0,2020-11-02,590069,889.2,2020,11,2,307,0,False,1,0,0,1778.4,1.3266474237744073
1572,0,2020-11-02,734216,817.7,2020,11,2,307,0,False,1,0,0,1635.4,1.3219915087394518
1573,0,2020-11-02,590001,538.2,2020,11,2,307,0,False,1,0,0,1076.4,1.2790877149630413
1574,0,2020-11-02,610642,75.4,2020,11,2,307,0,False,0,1,0,150.8,1.9665529716405485
1575,0,2020-11-02,736505,440.7,2020,11,2,307,0,False,1,0,0,881.4,1.3187222834441195
1576,0,2020-11-02,55592,66.222,2020,11,2,307,0,False,0,1,0,132.444,2.1161169267049798
1577,0,2020-11-02,792124,1090.7,2020,11,2,307,0,False,1,0,0,2181.4,1.3649720140046233
1578,0,2020-11-02,739148,336.7,2020,11,2,307,0,False,1,0,0,673.4,1.536628719881177
1579,0,2020-11-02,610895,765.7,2020,11,2,307,0,False,1,0,0,1531.4,1.2737315475845419
1580,0,2020-11-02,58118,440.7,2020,11,2,307,0,False,1,0,0,881.4,1.2800404563298446
1581,0,2020-11-02,736131,1058.2,2020,11,2,307,0,False,1,0,0,2116.4,1.368899644196485
1582,0,2020-11-02,826434,414.7,2020,11,2,307,0,False,1,0,0,829.4,1.3288788179105682
1583,0,2020-11-02,792650,778.7,2020,11,2,307,0,False,1,0,0,1453.4,1.308719920627675
1584,0,2020-11-02,597016,232.7,2020,11,2,307,0,False,1,0,0,465.4,1.4813182416232877
1585,0,2020-11-02,790006,1097.2,2020,11,2,307,0,False,1,0,0,2194.4,1.3649720140046233
1586,0,2020-11-02,587358,42.237,2020,11,2,307,0,False,0,0,1,84.474,5.748634505809045
1587,0,2020-11-02,734215,648.7,2020,11,2,307,0,False,1,0,0,1297.4,1.3040930330502583
1588,0,2020-11-02,605410,687.7,2020,11,2,307,0,False,1,0,0,1375.4,1.2715719748779615
1589,0,2020-11-02,8220,76.622,2020,11,2,307,0,False,0,1,0,153.244,2.3298039286832126
1590,0,2020-11-02,8221,66.222,2020,11,2,307,0,False,0,1,0,132.444,2.3298039286832126
1591,0,2020-11-02,8219,76.622,2020,11,2,307,0,False,0,1,0,153.244,2.3298039286832126
1592,0,2020-11-02,591594,1688.7,2020,11,2,307,0,False,1,0,0,3377.4,1.394365995770881
1593,0,2020-11-02,790005,395.2,2020,11,2,307,0,False,1,0,0,790.4,1.3342039431882933
1594,0,2020-11-02,816985,837.2,2020,11,2,307,0,False,1,0,0,1674.4,1.3219915087394518
1595,0,2020-11-02,579512,479.7,2020,11,2,307,0,False,1,0,0,959.4,1.2868038165071893
1596,0,2020-11-02,734214,336.7,2020,11,2,307,0,False,1,0,0,673.4,1.536628719881177
1597,0,2020-11-02,619580,323.7,2020,11,2,307,0,False,1,0,0,647.4,1.506668902135888
1598,0,2020-11-02,598064,427.7,2020,11,2,307,0,False,1,0,0,855.4,1.2879388069049922
1599,0,2020-11-02,67709,642.2,2020,11,2,307,0,False,1,0,0,1284.4,1.2715611063955838
1600,0,2020-11-02,52081,486.2,2020,11,2,307,0,False,1,0,0,972.4,1.2791670720220807
1601,0,2020-11-02,46088,707.2,2020,11,2,307,0,False,1,0,0,1414.4,1.2723898432957492
1602,0,2020-11-02,49020,375.7,2020,11,2,307,0,False,1,0,0,764.4,1.311525091300796
1603,0,2020-11-02,840713,61.022,2020,11,2,307,0,False,1,0,0,122.044,1.9690857584704804
1604,0,2020-11-02,738365,58.5,2020,11,2,307,0,False,0,1,0,117.0,2.2255525502022495
1605,0,2020-11-02,598039,1279.2,2020,11,2,307,0,False,1,0,0,2558.4,1.3465623985493311
1606,0,2020-11-02,781456,466.7,2020,11,2,307,0,False,1,0,0,933.4,1.3264452715318058
1607,0,2020-11-02,605416,1428.7,2020,11,2,307,0,False,1,0,0,2857.4,1.3579713120468333
1608,0,2020-11-02,791994,928.2,2020,11,2,307,0,False,1,0,0,1856.4,1.4115954929044257
1609,0,2020-11-02,588523,778.7,2020,11,2,307,0,False,1,0,0,1557.4,1.281031432560075
1610,0,2020-11-02,619582,161.20000000000002,2020,11,2,307,0,False,1,0,0,322.40000000000003,1.629332607791431
1611,0,2020-11-02,812571,42.627,2020,11,2,307,0,False,0,0,1,85.254,12.448168668516807
1612,0,2020-11-02,55559,349.7,2020,11,2,307,0,False,1,0,0,699.4,1.3819712642792839
1613,0,2020-11-02,605572,62.322,2020,11,2,307,0,False,0,1,0,124.644,1.900984746409022
1614,0,2020-11-02,792147,310.7,2020,11,2,307,0,False,1,0,0,621.4,1.5323230715944882
1615,0,2020-11-02,812668,778.7,2020,11,2,307,0,False,1,0,0,1557.4,1.3093798035079527
1616,0,2020-11-02,8222,63.7,2020,11,2,307,0,False,0,1,0,127.4,2.3298039286832126
1617,0,2020-11-02,605414,564.2,2020,11,2,307,0,False,1,0,0,1128.4,1.2770846629635275
1618,0,2020-11-02,824373,479.7,2020,11,2,307,0,False,1,0,0,959.4,1.3174662900191698
1619,0,2020-11-02,598061,596.7,2020,11,2,307,0,False,1,0,0,1193.4,1.277270485274152
1620,0,2020-11-02,739149,309.582,2020,11,2,307,0,False,1,0,0,619.164,1.5323230715944882
1621,0,2020-11-02,593298,265.2,2020,11,2,307,0,False,1,0,0,530.4,1.4467938318316924
1622,0,2020-11-02,593299,245.7,2020,11,2,307,0,False,1,0,0,491.4,1.4520260568327905
1623,0,2020-11-02,737896,69.472,2020,11,2,307,0,False,0,1,0,138.944,2.207316777844526
1624,0,2020-11-03,440701,436.4620000000001,2020,11,3,308,1,False,1,0,0,1309.3860000000004,1.2875742346249877
1625,0,2020-11-03,440748,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.418038614676312
1626,0,2020-11-03,687243,206.7,2020,11,3,308,1,False,1,0,0,620.0999999999999,1.7415363896270748
1627,0,2020-11-03,680520,427.7,2020,11,3,308,1,False,1,0,0,1283.1,1.2962850335732137
1628,0,2020-11-03,563958,648.7,2020,11,3,308,1,False,1,0,0,1946.1000000000001,1.2946159174313385
1629,0,2020-11-03,559439,356.2,2020,11,3,308,1,False,1,0,0,1068.6,1.3982655367892907
1630,0,2020-11-03,680322,76.05,2020,11,3,308,1,False,0,1,0,228.14999999999998,2.322725899309391
1631,0,2020-11-03,593298,265.2,2020,11,3,308,1,False,1,0,0,795.5999999999999,1.4540594244632337
1632,0,2020-11-03,593432,323.7,2020,11,3,308,1,False,1,0,0,971.0999999999999,1.4796719037987
1633,0,2020-11-03,739156,596.7,2020,11,3,308,1,False,1,0,0,1790.1000000000001,1.3079561514666338
1634,0,2020-11-03,792124,1090.7,2020,11,3,308,1,False,1,0,0,3272.1000000000004,1.3951572587271521
1635,0,2020-11-03,440750,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.418038614676312
1636,0,2020-11-03,783866,68.9,2020,11,3,308,1,False,0,1,0,206.70000000000002,2.2087390099503073
1637,0,2020-11-03,824706,78.0,2020,11,3,308,1,False,0,1,0,234.0,2.2016872987964287
1638,0,2020-11-03,440749,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.418038614676312
1639,0,2020-11-03,794009,66.95,2020,11,3,308,1,False,0,1,0,198.25,2.2087390099503073
1640,0,2020-11-03,738364,59.8,2020,11,3,308,1,False,0,1,0,179.39999999999998,2.1997637192526325
1641,0,2020-11-03,762854,245.7,2020,11,3,308,1,False,1,0,0,737.0999999999999,1.560371792628403
1642,0,2020-11-03,440708,193.7,2020,11,3,308,1,False,1,0,0,852.8520000000001,1.4297555095233065
1643,0,2020-11-03,780446,128.70000000000002,2020,11,3,308,1,False,1,0,0,386.1,1.8947944011729971
1644,0,2020-11-03,739155,778.7,2020,11,3,308,1,False,1,0,0,1998.1000000000001,1.3382350374306986
1645,0,2020-11-03,775384,557.7,2020,11,3,308,1,False,1,0,0,1673.1000000000001,1.3034878828977248
1646,0,2020-11-03,440719,388.7,2020,11,3,308,1,False,1,0,0,1166.1,1.2998764052419434
1647,0,2020-11-03,440704,465.45200000000006,2020,11,3,308,1,False,1,0,0,1396.3560000000002,1.287092699068418
1648,0,2020-11-03,593299,245.7,2020,11,3,308,1,False,1,0,0,737.0999999999999,1.4458697221592245
1649,0,2020-11-03,687242,206.7,2020,11,3,308,1,False,1,0,0,620.0999999999999,1.736835052952054
1650,0,2020-11-03,559444,375.7,2020,11,3,308,1,False,1,0,0,1127.1,1.333804564247014
1651,0,2020-11-03,440724,465.45200000000006,2020,11,3,308,1,False,1,0,0,1396.3560000000002,1.287092699068418
1652,0,2020-11-03,806886,908.7,2020,11,3,308,1,False,1,0,0,2726.1000000000004,1.4123941807952323
1653,0,2020-11-03,718382,479.7,2020,11,3,308,1,False,1,0,0,1439.1,1.3153363967240517
1654,0,2020-11-03,783816,56.55,2020,11,3,308,1,False,0,1,0,169.64999999999998,2.1997637192526325
1655,0,2020-11-03,759846,68.9,2020,11,3,308,1,False,0,1,0,206.70000000000002,2.2087390099503073
1656,0,2020-11-03,683679,167.70000000000002,2020,11,3,308,1,False,1,0,0,503.1,1.8441184079938313
1657,0,2020-11-03,440703,305.552,2020,11,3,308,1,False,1,0,0,916.6560000000001,1.4193271883360168
1658,0,2020-11-03,824500,55.822,2020,11,3,308,1,False,0,1,0,167.466,2.1997637192526325
1659,0,2020-11-03,440728,325.832,2020,11,3,308,1,False,1,0,0,977.496,1.424323938399416
1660,0,2020-11-03,681199,83.2,2020,11,3,308,1,False,0,1,0,249.60000000000002,2.3111314948141257
1661,0,2020-11-03,716935,51.987,2020,11,3,308,1,False,1,0,0,155.961,2.1567193372141644
1662,0,2020-11-03,687798,61.75,2020,11,3,308,1,False,0,1,0,185.25,2.2326695832650896
1663,0,2020-11-03,593428,674.7,2020,11,3,308,1,False,1,0,0,2024.1000000000001,1.3060096253345648
1664,0,2020-11-03,559442,356.2,2020,11,3,308,1,False,1,0,0,1068.6,1.3982655367892907
1665,0,2020-11-03,759845,68.9,2020,11,3,308,1,False,0,1,0,206.70000000000002,2.2087390099503073
1666,0,2020-11-03,718408,856.7,2020,11,3,308,1,False,1,0,0,2570.1000000000004,1.3633534066087043
1667,0,2020-11-03,836236,63.7,2020,11,3,308,1,False,0,1,0,191.10000000000002,2.1997637192526325
1668,0,2020-11-03,537718,42.627,2020,11,3,308,1,False,0,0,1,127.881,5.017725567584543
1669,0,2020-11-03,440751,123.487,2020,11,3,308,1,False,1,0,0,370.461,1.5273501144801096
1670,0,2020-11-03,597016,232.7,2020,11,3,308,1,False,1,0,0,698.0999999999999,1.4733073198891846
1671,0,2020-11-03,737896,69.472,2020,11,3,308,1,False,0,1,0,208.416,2.2087390099503073
1672,0,2020-11-03,558805,908.7,2020,11,3,308,1,False,1,0,0,2726.1000000000004,1.3536708657851582
1673,0,2020-11-03,758248,427.7,2020,11,3,308,1,False,1,0,0,1283.1,1.3209193996244215
1674,0,2020-11-03,672803,67.522,2020,11,3,308,1,False,0,1,0,202.56600000000003,1.908768617293662
1675,0,2020-11-03,462539,310.7,2020,11,3,308,1,False,1,0,0,932.0999999999999,1.4193271883360168
1676,0,2020-11-03,674268,505.7000000000001,2020,11,3,308,1,False,1,0,0,1517.1000000000004,1.2781353468908725
1677,0,2020-11-03,803381,174.20000000000002,2020,11,3,308,1,False,1,0,0,522.6,1.8004855549124872
1678,0,2020-11-03,459692,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.3920135400507991
1679,0,2020-11-03,597015,232.7,2020,11,3,308,1,False,1,0,0,698.0999999999999,1.4733073198891846
1680,0,2020-11-03,759395,700.7,2020,11,3,308,1,False,1,0,0,2102.1000000000004,1.3366825743761073
1681,0,2020-11-03,459597,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.3920135400507991
1682,0,2020-11-03,674270,453.7,2020,11,3,308,1,False,1,0,0,1179.1,1.2860355149472726
1683,0,2020-11-03,825637,453.7,2020,11,3,308,1,False,1,0,0,1361.1,1.317521232349832
1684,0,2020-11-03,558809,1103.7,2020,11,3,308,1,False,1,0,0,3311.1000000000004,1.3533339899414147
1685,0,2020-11-03,758247,583.7,2020,11,3,308,1,False,1,0,0,1751.1000000000001,1.3070496964574547
1686,0,2020-11-03,672801,67.522,2020,11,3,308,1,False,0,1,0,202.56600000000003,1.908768617293662
1687,0,2020-11-03,558803,388.7,2020,11,3,308,1,False,1,0,0,1166.1,1.305504506953109
1688,0,2020-11-03,463392,81.9,2020,11,3,308,1,False,0,1,0,245.70000000000002,1.8417454726825246
1689,0,2020-11-03,467200,440.7,2020,11,3,308,1,False,1,0,0,1140.1,1.2875742346249877
1690,0,2020-11-03,554958,465.4,2020,11,3,308,1,False,1,0,0,1396.1999999999998,1.2895678157049568
1691,0,2020-11-03,671484,453.7,2020,11,3,308,1,False,1,0,0,1361.1,1.2860355149472726
1692,0,2020-11-03,803380,167.70000000000002,2020,11,3,308,1,False,1,0,0,503.1,1.8150023051579618
1693,0,2020-11-03,467198,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.3920135400507991
1694,0,2020-11-03,758246,518.7,2020,11,3,308,1,False,1,0,0,1556.1000000000001,1.3048311482688029
1695,0,2020-11-03,466690,616.2,2020,11,3,308,1,False,1,0,0,1848.6000000000001,1.3010859428368622
1696,0,2020-11-03,759521,850.2,2020,11,3,308,1,False,1,0,0,2550.6000000000004,1.3454961929291238
1697,0,2020-11-03,718572,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.530788957769279
1698,0,2020-11-03,671896,141.70000000000002,2020,11,3,308,1,False,1,0,0,425.1,1.5701838906392112
1699,0,2020-11-03,785613,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.530788957769279
1700,0,2020-11-03,556333,72.722,2020,11,3,308,1,False,0,1,0,218.166,1.846459887566556
1701,0,2020-11-03,465610,518.7,2020,11,3,308,1,False,1,0,0,1556.1000000000001,1.2744240260560153
1702,0,2020-11-03,671897,453.7,2020,11,3,308,1,False,1,0,0,1361.1,1.2860355149472726
1703,0,2020-11-03,465608,564.2,2020,11,3,308,1,False,1,0,0,1692.6000000000001,1.2765742260092796
1704,0,2020-11-03,718571,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.530788957769279
1705,0,2020-11-03,598039,1279.2,2020,11,3,308,1,False,1,0,0,3837.6000000000004,1.3491814129511475
1706,0,2020-11-03,680321,76.7,2020,11,3,308,1,False,0,1,0,230.10000000000002,2.322725899309391
1707,0,2020-11-03,458375,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.3920135400507991
1708,0,2020-11-03,775830,1363.7,2020,11,3,308,1,False,1,0,0,4091.1000000000004,1.3924215123471653
1709,0,2020-11-03,781455,583.7,2020,11,3,308,1,False,1,0,0,1517.1,1.306082412253153
1710,0,2020-11-03,450365,375.7,2020,11,3,308,1,False,1,0,0,1127.1,1.3301149940357815
1711,0,2020-11-03,678364,310.7,2020,11,3,308,1,False,1,0,0,932.0999999999999,1.4893678381129012
1712,0,2020-11-03,558924,362.7,2020,11,3,308,1,False,1,0,0,1088.1,1.381286781694307
1713,0,2020-11-03,443431,219.7,2020,11,3,308,1,False,1,0,0,659.0999999999999,1.4211814349164271
1714,0,2020-11-03,680319,75.4,2020,11,3,308,1,False,0,1,0,226.20000000000002,2.322725899309391
1715,0,2020-11-03,759716,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.5009185558434774
1716,0,2020-11-03,443429,317.2,2020,11,3,308,1,False,1,0,0,951.5999999999999,1.4177499893562038
1717,0,2020-11-03,718468,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.5009185558434774
1718,0,2020-11-03,824357,219.7,2020,11,3,308,1,False,1,0,0,659.0999999999999,1.5345220823116987
1719,0,2020-11-03,596152,50.687000000000005,2020,11,3,308,1,False,1,0,0,152.061,1.777987438833455
1720,0,2020-11-03,680320,75.4,2020,11,3,308,1,False,0,1,0,226.20000000000002,2.322725899309391
1721,0,2020-11-03,440880,65.0,2020,11,3,308,1,False,0,1,0,195.0,1.843398370882321
1722,0,2020-11-03,759737,388.7,2020,11,3,308,1,False,1,0,0,1166.1,1.3404203529365446
1723,0,2020-11-03,805103,453.7,2020,11,3,308,1,False,1,0,0,1361.1,1.317521232349832
1724,0,2020-11-03,737897,70.772,2020,11,3,308,1,False,0,1,0,212.31600000000003,2.2087390099503073
1725,0,2020-11-03,718469,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.5009185558434774
1726,0,2020-11-03,452279,39.507000000000005,2020,11,3,308,1,False,0,0,1,118.52100000000002,9.052624219447582
1727,0,2020-11-03,739157,882.7,2020,11,3,308,1,False,1,0,0,2648.1000000000004,1.3799499616181954
1728,0,2020-11-03,674477,1038.7,2020,11,3,308,1,False,1,0,0,3116.1000000000004,1.3680080487975952
1729,0,2020-11-03,455674,349.7,2020,11,3,308,1,False,1,0,0,1049.1,1.3920135400507991
1730,0,2020-11-03,826976,206.7,2020,11,3,308,1,False,1,0,0,620.0999999999999,1.7803346169748457
1731,0,2020-11-03,718570,258.7,2020,11,3,308,1,False,1,0,0,776.0999999999999,1.530788957769279
1732,0,2020-11-03,836234,65.0,2020,11,3,308,1,False,0,1,0,195.0,2.2087390099503073
1733,0,2020-11-03,596156,129.987,2020,11,3,308,1,False,1,0,0,389.961,1.5258534678079507
1734,0,2020-11-03,676461,544.7,2020,11,3,308,1,False,1,0,0,1634.1000000000001,1.2801571619946248
1735,0,2020-11-03,794095,56.797,2020,11,3,308,1,False,1,0,0,170.391,1.9432969275208634
1736,0,2020-11-03,454720,863.2,2020,11,3,308,1,False,1,0,0,2589.6000000000004,1.3419874241265637
1737,0,2020-11-03,558923,687.7,2020,11,3,308,1,False,1,0,0,2063.1000000000004,1.3085432304948694
1738,0,2020-11-03,782485,674.7,2020,11,3,308,1,False,1,0,0,2024.1000000000001,1.3366825743761073
1739,0,2020-11-03,803855,55.9,2020,11,3,308,1,False,0,1,0,167.7,2.1997637192526325
1740,0,2020-11-03,454712,440.7,2020,11,3,308,1,False,1,0,0,1322.1,1.2875742346249877
1741,0,2020-11-03,759529,707.2,2020,11,3,308,1,False,1,0,0,2121.6000000000004,1.3366825743761073
1742,0,2020-11-03,453631,889.2,2020,11,3,308,1,False,1,0,0,2667.6000000000004,1.349499255201506
1743,0,2020-11-03,676600,453.7,2020,11,3,308,1,False,1,0,0,1361.1,1.2928868662986244
1744,0,2020-11-03,785549,232.7,2020,11,3,308,1,False,1,0,0,698.0999999999999,1.5395064640799416
1745,0,2020-11-03,806887,889.2,2020,11,3,308,1,False,1,0,0,2667.6000000000004,1.3808787523598107
1746,0,2020-11-03,440691,427.7,2020,11,3,308,1,False,1,0,0,1283.1,1.2889461511335267
1747,0,2020-11-03,687871,1428.7,2020,11,3,308,1,False,1,0,0,4286.1,1.3796704659775738
1748,0,2020-11-03,414185,518.7,2020,11,3,308,1,False,1,0,0,1556.1000000000001,1.2744240260560153
1749,0,2020-11-03,702118,58.5,2020,11,3,308,1,False,0,1,0,175.5,2.190026059606833
1750,0,2020-11-03,768946,928.2,2020,11,3,308,1,False,1,0,0,2784.6000000000004,1.4092625395967884
1751,0,2020-11-03,567734,61.022,2020,11,3,308,1,False,0,1,0,183.066,1.8374845968688813
1752,0,2020-11-03,702119,68.9,2020,11,3,308,1,False,0,1,0,206.70000000000002,2.1990013503045076
1753,0,2020-11-03,783476,882.7,2020,11,3,308,1,False,1,0,0,2648.1000000000004,1.3799499616181954
1754,0,2020-11-03,414183,336.7,2020,11,3,308,1,False,1,0,0,1010.0999999999999,1.4271055225076117
